_source_row,order_id,order_date,customer_id,country,product_id,quantity,unit_price,discount_pct,status,rejection_reason,order_id_raw,order_date_raw,customer_id_raw,country_raw,product_id_raw,quantity_raw,unit_price_raw,discount_pct_raw,status_raw
260492,209376,2019-12-17,13259,netherlands,2413,2,141.17,22.92,CANCELLED,exact_duplicate_copy,,,,,,,,,
260493,225700,2018/05/11,50736,Sweden,2035,2,169.66,23.92,Shipped,exact_duplicate_copy,,,,,,,,,
260494,5307,2016-02-08,51469,Italy,551,1,66.69,,shipped,exact_duplicate_copy,,,,,,,,,
260495,76330,2017-04-25,27866,Italy,29,3,63.42,,complete,exact_duplicate_copy,,,,,,,,,
260496,182807,30-10-2018,55539,ES,1263,1,98.33,4.81,completed,exact_duplicate_copy,,,,,,,,,
260497,200574,2021-08-29,25341,slovak,1215,2,229.83,1.7,done,exact_duplicate_copy,,,,,,,,,
260498,206812,2021-12-17,38166,Spain,1756,3,98.94,3.7,DONE,exact_duplicate_copy,,,,,,,,,
260499,163119,2016-06-11,29691,Czech Republic,2242,3,136.95,23.17,Completed,exact_duplicate_copy,,,,,,,,,
260500,144013,2015-05,30771,DE,1981,2,187.81,1.5,shipped,exact_duplicate_copy,,,,,,,,,
260501,237940,2024/11/23,6412,slovak,1925,3,131.69,16.29,shipped,exact_duplicate_copy,,,,,,,,,
260502,63160,18-12-2018,14233,ES,2422,5,238.87,13.96,Done,exact_duplicate_copy,,,,,,,,,
260503,251191,2024-06-05,1344,Polska,2074,2,114.96,18.06,Shipped,exact_duplicate_copy,,,,,,,,,
260504,233113,2021-06-25,989,czechia,1497,3,83.74,2.66,done,exact_duplicate_copy,,,,,,,,,
260505,185784,2016/04/10,32974,PL,792,2,100.13,21.75,DONE,exact_duplicate_copy,,,,,,,,,
260506,168039,2024/06/14,5457,netherlands,852,4,167.86,14.96,Done,exact_duplicate_copy,,,,,,,,,
260507,223241,27-07-2021,35262,CZ,2079,4,278.38,0.42,Shipped,exact_duplicate_copy,,,,,,,,,
260508,164963,2020-09-24,50543,Czechia,96,4,204.83,17.14,DONE,exact_duplicate_copy,,,,,,,,,
260509,68346,2015-07-08,46215,AT,1367,2,108.69,40.52,done,exact_duplicate_copy,,,,,,,,,
260510,156051,2017-04-03,58975,Czech Republic,1683,5,175.16,18.3,SHIP,exact_duplicate_copy,,,,,,,,,
260511,181603,2015/10/30,6234,austria,515,3,97.76,15.52,CANCELLED,exact_duplicate_copy,,,,,,,,,
260512,257214,2023-06-02,33175,italy,1188,3,111.93,1.33,complete,exact_duplicate_copy,,,,,,,,,
260513,98512,2015-12-15,8767,slovak,2102,4,293.34,10.3,SHIP,exact_duplicate_copy,,,,,,,,,
260514,243190,2017/07/15,5300,pl,1726,4,262.43,,CANCELLED,exact_duplicate_copy,,,,,,,,,
260515,108939,2016-06-12,26958,SLOVAKIA,1580,4,188.37,23.49,Completed,exact_duplicate_copy,,,,,,,,,
260516,228729,2017-12-22,41907,austria,474,1,163.78,7.84,completed,exact_duplicate_copy,,,,,,,,,
260517,119338,2019-08-15,5925,Czechia,1484,2,155.12,7.08,done,exact_duplicate_copy,,,,,,,,,
260518,221725,27-10-2017,37906,slovak,2430,2,152.63,2.85,Shipped,exact_duplicate_copy,,,,,,,,,
260519,92081,2017-01-10,13027,Czech,2191,2,32.7,0.0,Done,exact_duplicate_copy,,,,,,,,,
260520,215046,2020/09/18,26855,slovak,1244,5,139.87,9.45,complete,exact_duplicate_copy,,,,,,,,,
260521,60420,2017-04-02,16637,FR,2048,2,74.48,21.82,complete,exact_duplicate_copy,,,,,,,,,
260522,204258,2024-04-30,30846,slovak,361,3,234.1,20.07,done,exact_duplicate_copy,,,,,,,,,
260523,2172,2015/10/25,4032,spain,2292,5,214.63,3.02,completed,exact_duplicate_copy,,,,,,,,,
260524,73384,09-09-2015,26613,POL,2223,3,301.84,9.03,shipped,exact_duplicate_copy,,,,,,,,,
260525,244923,2021-11-18,45529,CZ,2412,7,200.55,13.98,completed,exact_duplicate_copy,,,,,,,,,
260526,135059,2022/01/28,54542,austria,504,2,174.97,10.54,DONE,exact_duplicate_copy,,,,,,,,,
260527,90341,2017-11-04,56402,Holland,272,4,199.03,10.66,Shipped,exact_duplicate_copy,,,,,,,,,
260528,70893,2019-04-24,24439,italy,1582,6,188.91,25.2,CANCELLED,exact_duplicate_copy,,,,,,,,,
260529,242511,2021.12.09,4135,SLOVAKIA,535,6,105.5,14.34,DONE,exact_duplicate_copy,,,,,,,,,
260530,1947,2024-08-25,21518,GER,17,2,118.27,13.77,COMPLETED,exact_duplicate_copy,,,,,,,,,
260531,162095,2018-04-18,30028,Spain,214,2,129.16,8.63,Shipped,exact_duplicate_copy,,,,,,,,,
260532,215644,2020/09/03,6552,IT,1392,3,110.04,0.0,Done,exact_duplicate_copy,,,,,,,,,
260533,25030,2020-05-16,27391,AT,75,1,262.9,15.64,Shipped,exact_duplicate_copy,,,,,,,,,
260534,53383,2021-11-11,20318,ES,1214,2,176.96,0.0,CANCELLED,exact_duplicate_copy,,,,,,,,,
260535,208723,2018-09-19,50139,ES,520,3,48.96,6.35,Done,exact_duplicate_copy,,,,,,,,,
260536,238430,2020-11-21,47934,Slovakia,416,4,293.32,8.07,Shipped,exact_duplicate_copy,,,,,,,,,
260537,229884,2015-10-11,33632,Spain,80,4,272.74,5.86,Completed,exact_duplicate_copy,,,,,,,,,
260538,259757,10-07-2022,50579,Holland,1665,3,124.28,12.96,complete,exact_duplicate_copy,,,,,,,,,
260539,215434,2015-10-23,21448,Holland,583,4,118.09,4.59,CANCELLED,exact_duplicate_copy,,,,,,,,,
260540,218403,2015-06-13,50578,SE,1928,3,237.85,7.01,Completed,exact_duplicate_copy,,,,,,,,,
260541,20888,2016-10-31,36715,PL,1876,2,176.67,19.29,complete,exact_duplicate_copy,,,,,,,,,
260542,93566,2020-10-31,24346,poland,2370,5,97.71,3.4,Done,exact_duplicate_copy,,,,,,,,,
260543,181,2020/08/12,43948,Czech Republic,1920,2,137.18,20.78,shipped,exact_duplicate_copy,,,,,,,,,
260544,254743,2018-11-29,16595,sweden,1848,4,125.47,12.37,SHIP,exact_duplicate_copy,,,,,,,,,
260545,232912,2022-03-20,7422,Netherlands,2488,5,210.63,15.09,Shipped,exact_duplicate_copy,,,,,,,,,
260546,249873,2022-03-10,10151,czechia,384,3,240.97,0.0,completed,exact_duplicate_copy,,,,,,,,,
260547,116541,2024-11-21,54250,Poland,1066,5,154.58,7.01,shipped,exact_duplicate_copy,,,,,,,,,
260548,249961,2018-09-20,32581,austria,676,2,198.28,5.4,Completed,exact_duplicate_copy,,,,,,,,,
260549,86780,2015/04/03,33298,SLOVAKIA,1898,1,116.0,14.91,Shipped,exact_duplicate_copy,,,,,,,,,
260550,39323,2018-03-09,41133,Sweden,440,3,162.68,18.08,Done,exact_duplicate_copy,,,,,,,,,
260551,130388,2023.08.27,48794,ES,1107,5,245.35,15.84,SHIP,exact_duplicate_copy,,,,,,,,,
260552,38879,2015/11/11,44779,Sweden,2249,2,195.7,,COMPLETED,exact_duplicate_copy,,,,,,,,,
260553,172655,2024-11-26,6772,sweden,2110,3,354.12,5.65,complete,exact_duplicate_copy,,,,,,,,,
260554,194658,2017-11-08,26411,italy,1317,3,272.1,15.02,Done,exact_duplicate_copy,,,,,,,,,
260555,229413,03-01-2018,46807,austria,1542,6,236.38,4.55,Done,exact_duplicate_copy,,,,,,,,,
260556,170752,2017-04-25,48341,SLOVAKIA,78,3,101.73,20.63,Done,exact_duplicate_copy,,,,,,,,,
260557,16941,2018/12/17,31381,sweden,1257,4,143.62,3.64,shipped,exact_duplicate_copy,,,,,,,,,
260558,185943,05/04/2023,30232,AT,2034,2,342.27,6.94,Completed,exact_duplicate_copy,,,,,,,,,
260559,34260,2020-10-18,29173,NL,529,5,137.62,17.15,shipped,exact_duplicate_copy,,,,,,,,,
260560,167897,31-07-2015,37814,POL,881,3,216.16,,CANCELLED,exact_duplicate_copy,,,,,,,,,
260561,101427,19-03-2019,14270,Deutschland,2101,2,47.96,19.31,Completed,exact_duplicate_copy,,,,,,,,,
260562,215424,2024-02-26,42202,AT,1574,4,143.42,10.51,Shipped,exact_duplicate_copy,,,,,,,,,
260563,151330,28-10-2024,52843,spain,756,2,125.27,10.43,complete,exact_duplicate_copy,,,,,,,,,
260564,172739,2019-09-01,47411,NL,896,7,271.11,21.7,done,exact_duplicate_copy,,,,,,,,,
260565,148076,2015-07-30,3785,Slovakia,848,1,151.64,6.05,shipped,exact_duplicate_copy,,,,,,,,,
260566,183930,12-05-2022,33235,france,785,5,94.69,3.34,shipped,exact_duplicate_copy,,,,,,,,,
260567,77518,2023-12-28,42202,Germany,296,5,141.61,14.72,DONE,exact_duplicate_copy,,,,,,,,,
260568,5090,2017/01/03,30250,Spain,1672,3,118.37,,DONE,exact_duplicate_copy,,,,,,,,,
260569,117295,03-05-2015,26520,AT,1722,4,148.61,0.0,DONE,exact_duplicate_copy,,,,,,,,,
260570,94499,2017.12.06,52955,POL,2105,1,188.23,14.87,Completed,exact_duplicate_copy,,,,,,,,,
260571,232478,2022-10-14,28937,spain,2031,4,118.7,18.02,COMPLETED,exact_duplicate_copy,,,,,,,,,
260572,158608,2017-12-25,9699,germany,391,3,284.01,13.46,Done,exact_duplicate_copy,,,,,,,,,
260573,90017,2021-06-26,2236,SK,545,6,183.77,18.69,SHIP,exact_duplicate_copy,,,,,,,,,
260574,53480,2017.05.26,23157,Czechia,157,3,229.09,13.44,CANCELLED,exact_duplicate_copy,,,,,,,,,
260575,131983,2020.04.24,38018,SLOVAKIA,2220,5,337.7,8.74,DONE,exact_duplicate_copy,,,,,,,,,
260576,85306,2023.02.25,32883,spain,2353,2,254.4,0.0,SHIP,exact_duplicate_copy,,,,,,,,,
260577,64246,2019-01-27,26333,Czech Republic,1773,6,342.44,17.29,completed,exact_duplicate_copy,,,,,,,,,
260578,17483,2017-12-12,26135,Sweden,186,4,68.8,0.8,shipped,exact_duplicate_copy,,,,,,,,,
260579,11725,2016/12/29,28717,AT,347,2,103.69,29.96,Shipped,exact_duplicate_copy,,,,,,,,,
260580,142573,2017-05-27,56400,Sweden,1555,4,102.35,0.0,Shipped,exact_duplicate_copy,,,,,,,,,
260581,38651,2022-10-08,48245,IT,799,5,207.26,,COMPLETED,exact_duplicate_copy,,,,,,,,,
260582,148916,2024-03-14,16203,spain,192,3,250.53,,completed,exact_duplicate_copy,,,,,,,,,
260583,210449,18-03-2015,50708,spain,1095,2,196.77,1.01,SHIP,exact_duplicate_copy,,,,,,,,,
260584,159310,2019-12-04,794,France,1925,5,118.83,0.0,COMPLETED,exact_duplicate_copy,,,,,,,,,
260585,143642,2023-08-19,57002,SE,2003,2,328.74,31.48,COMPLETED,exact_duplicate_copy,,,,,,,,,
260586,169457,2015-01-25,22730,Poland,1245,3,147.82,8.29,Done,exact_duplicate_copy,,,,,,,,,
260587,156895,11/05/2024,47416,austria,2451,5,175.65,5.7,CANCELLED,exact_duplicate_copy,,,,,,,,,
260588,43315,2019-12-29,11501,germany,1685,6,214.23,1.9,DONE,exact_duplicate_copy,,,,,,,,,
260589,61442,2024-08-18,19531,Polska,1513,4,259.4,2.74,done,exact_duplicate_copy,,,,,,,,,
260590,220210,2021-12-26,12750,Germany,2334,8,158.74,10.25,Completed,exact_duplicate_copy,,,,,,,,,
260591,52250,2023-02-21,45060,Germany,1893,3,153.46,9.88,Shipped,exact_duplicate_copy,,,,,,,,,
260592,60369,2020-11-05,16061,IT,2099,3,249.6,0.0,DONE,exact_duplicate_copy,,,,,,,,,
260593,90745,2018-06-28,32013,poland,1657,3,87.35,18.3,COMPLETED,exact_duplicate_copy,,,,,,,,,
260594,245988,2024-04-24,41201,Germany,1794,5,298.84,,CANCELLED,exact_duplicate_copy,,,,,,,,,
260595,143709,2020-12-04,49554,Poland,2263,4,158.33,1.82,done,exact_duplicate_copy,,,,,,,,,
260596,209711,2017/04/28,23703,IT,996,4,230.41,20.55,Done,exact_duplicate_copy,,,,,,,,,
260597,129676,2020/03/27,52061,SK,1229,6,155.54,,SHIP,exact_duplicate_copy,,,,,,,,,
260598,90740,2015-01-30,35411,Czech Republic,1561,3,105.46,14.73,CANCELLED,exact_duplicate_copy,,,,,,,,,
260599,109542,2023-12-25,30380,Sweden,1110,5,256.66,33.51,SHIP,exact_duplicate_copy,,,,,,,,,
260600,119513,23-01-2017,56255,austria,224,3,129.88,19.54,SHIP,exact_duplicate_copy,,,,,,,,,
260601,192683,2016.01.28,13407,Czech Republic,1836,1,72.02,3.09,COMPLETED,exact_duplicate_copy,,,,,,,,,
260602,233365,2021-11-04,37236,Italy,1913,2,212.39,23.39,Completed,exact_duplicate_copy,,,,,,,,,
260603,204405,2024/01/06,36240,Netherlands,808,4,317.8,,shipped,exact_duplicate_copy,,,,,,,,,
260604,10036,2024/06/20,27839,Czech,2107,2,242.83,9.24,SHIP,exact_duplicate_copy,,,,,,,,,
260605,58246,2021-03-15,48297,Czechia,2444,1,212.51,21.37,CANCELLED,exact_duplicate_copy,,,,,,,,,
260606,118937,2019-09-16,16383,SE,359,3,172.23,0.0,done,exact_duplicate_copy,,,,,,,,,
260607,89195,2016-12-25,14584,NL,25,6,190.65,14.68,Shipped,exact_duplicate_copy,,,,,,,,,
260608,192427,11-08-2022,33714,SE,2267,1,403.92,28.69,COMPLETED,exact_duplicate_copy,,,,,,,,,
260609,122436,2017/03/22,1136,SE,1849,3,108.85,26.97,CANCELLED,exact_duplicate_copy,,,,,,,,,
260610,192340,2024-11-25,8729,Slovakia,966,2,60.39,0.0,COMPLETED,exact_duplicate_copy,,,,,,,,,
260611,65118,2018-12-05,1626,DE,613,3,250.83,20.1,complete,exact_duplicate_copy,,,,,,,,,
260612,153081,2023/06/05,59457,Deutschland,1285,2,182.48,24.99,Done,exact_duplicate_copy,,,,,,,,,
260613,95361,08/09/2019,1521,Czech Republic,2105,3,180.43,12.23,Done,exact_duplicate_copy,,,,,,,,,
260614,79881,12-05-2018,56556,spain,2179,1,312.64,17.05,DONE,exact_duplicate_copy,,,,,,,,,
260615,153956,2020-09-24,20059,NL,1527,3,194.52,9.85,shipped,exact_duplicate_copy,,,,,,,,,
260616,52778,2022/11/18,56823,Spain,1496,1,120.32,,Done,exact_duplicate_copy,,,,,,,,,
260617,69767,2019-08-19,18701,sweden,23,3,253.19,10.79,shipped,exact_duplicate_copy,,,,,,,,,
260618,75130,2018-04-14,24300,NL,1177,2,177.89,0.0,Completed,exact_duplicate_copy,,,,,,,,,
260619,216554,05-11-2021,3826,Czech,1482,2,141.61,19.17,done,exact_duplicate_copy,,,,,,,,,
260620,586,2015-07-14,30922,GER,371,3,103.94,10.49,CANCELLED,exact_duplicate_copy,,,,,,,,,
260621,113181,2021-09-02,12706,czechia,1123,5,238.53,1.66,Done,exact_duplicate_copy,,,,,,,,,
260622,97620,2018/06/23,17233,italy,1344,5,86.04,20.34,COMPLETED,exact_duplicate_copy,,,,,,,,,
260623,81417,2018-01-08,20789,DE,1947,6,127.91,12.28,Completed,exact_duplicate_copy,,,,,,,,,
260624,89431,2018.10.08,21549,sweden,226,4,227.65,11.87,completed,exact_duplicate_copy,,,,,,,,,
260625,44782,2016-09-25,19003,SLOVAKIA,177,2,276.88,7.26,Done,exact_duplicate_copy,,,,,,,,,
260626,232123,2021-11-16,41956,CZ,537,3,108.15,17.14,CANCELLED,exact_duplicate_copy,,,,,,,,,
260627,147701,2017-12-20,52253,CZ,1436,1,259.01,,Shipped,exact_duplicate_copy,,,,,,,,,
260628,2041,2017-04-08,10206,germany,1158,2,163.33,7.01,Completed,exact_duplicate_copy,,,,,,,,,
260629,136075,2024-06-06,55090,Germany,122,4,282.4,6.72,DONE,exact_duplicate_copy,,,,,,,,,
260630,10487,2020-01-25,43857,netherlands,2174,2,342.94,7.07,done,exact_duplicate_copy,,,,,,,,,
260631,109136,2018-10-18,21722,Austria,1551,1,222.43,0.0,COMPLETED,exact_duplicate_copy,,,,,,,,,
260632,23886,2022/11/30,45070,Germany,1817,0,202.55,22.16,shipped,exact_duplicate_copy,,,,,,,,,
260633,147361,12/12/2023,24661,SLOVAKIA,2009,4,399.7,21.61,done,exact_duplicate_copy,,,,,,,,,
260634,39912,2022-10-08,34730,netherlands,1540,5,233.89,11.68,done,exact_duplicate_copy,,,,,,,,,
260635,43199,2024-11-20,54994,Slovakia,1576,2,186.14,9.69,Shipped,exact_duplicate_copy,,,,,,,,,
260636,64516,2024/01/31,24791,netherlands,1417,3,204.46,28.85,Completed,exact_duplicate_copy,,,,,,,,,
260637,83563,28-02-2022,58311,spain,654,6,169.08,9.39,Done,exact_duplicate_copy,,,,,,,,,
260638,47245,2020-05-24,23330,GER,1180,5,318.12,17.99,Done,exact_duplicate_copy,,,,,,,,,
260639,13662,2018-03-19,22229,DE,1784,2,157.7,,DONE,exact_duplicate_copy,,,,,,,,,
260640,5975,2015-11-17,20987,SE,198,5,129.61,,Done,exact_duplicate_copy,,,,,,,,,
260641,143084,03-05-2015,52488,FR,404,6,141.95,14.62,Done,exact_duplicate_copy,,,,,,,,,
260642,153063,04-07-2019,30638,CZ,1548,1,133.95,15.16,complete,exact_duplicate_copy,,,,,,,,,
260643,156331,2017-07-01,56823,netherlands,847,5,142.51,19.88,SHIP,exact_duplicate_copy,,,,,,,,,
260644,133778,2019-03-05,20460,Austria,1784,2,175.5,14.97,DONE,exact_duplicate_copy,,,,,,,,,
260645,199531,2020-12-25,18194,pl,2138,2,313.34,6.19,Shipped,exact_duplicate_copy,,,,,,,,,
260646,142898,2024-12-06,5629,spain,1777,2,430.17,10%,Completed,exact_duplicate_copy,,,,,,,,,
260647,163217,2018-05-03,48056,Germany,1210,1,162.15,15.85,Shipped,exact_duplicate_copy,,,,,,,,,
260648,35544,2024-01-10,66,Austria,882,3,145.59,12.83,Shipped,exact_duplicate_copy,,,,,,,,,
260649,221011,2017-10-13,17190,Austria,1629,3,105.82,19.17,shipped,exact_duplicate_copy,,,,,,,,,
260650,227670,2021-12-31,15760,netherlands,1662,4,397.68,13.09,COMPLETED,exact_duplicate_copy,,,,,,,,,
260651,156444,2017-05-01,28487,IT,1340,1,77.68,4.95,Done,exact_duplicate_copy,,,,,,,,,
260652,251732,2018-07-09,18700,IT,1812,4,291.31,22.0,DONE,exact_duplicate_copy,,,,,,,,,
260653,185075,2017-05-07,21595,austria,1402,1,294.68,19.98,SHIP,exact_duplicate_copy,,,,,,,,,
260654,203560,26-12-2015,32501,italy,1430,3,280.26,0.0,complete,exact_duplicate_copy,,,,,,,,,
260655,239146,2015-01-20,24349,SE,2470,1,169.39,10.74,Completed,exact_duplicate_copy,,,,,,,,,
260656,73127,19-06-2018,29154,Poland,1289,8,205.58,5.44,SHIP,exact_duplicate_copy,,,,,,,,,
260657,110307,2022-07-08,50129,France,921,2,181.36,37.53,Shipped,exact_duplicate_copy,,,,,,,,,
260658,147692,2021-04-10,49771,Spain,2089,2,182.45,,SHIP,exact_duplicate_copy,,,,,,,,,
260659,66311,2018/04/27,40496,Spain,1202,3,88.73,11.71,done,exact_duplicate_copy,,,,,,,,,
260660,91354,2020/04/30,57494,Austria,2066,7,89.78,9.23,done,exact_duplicate_copy,,,,,,,,,
260661,208700,2024.10.22,34415,czechia,2412,3,192.13,,done,exact_duplicate_copy,,,,,,,,,
260662,150805,2018-02-24,41553,SLOVAKIA,191,3,201.1,26.23,DONE,exact_duplicate_copy,,,,,,,,,
260663,225792,2020/08/12,45848,PL,315,1,153.13,5.22,completed,exact_duplicate_copy,,,,,,,,,
260664,78861,2023.11.14,12945,Italy,561,2,65.53,3.79,Done,exact_duplicate_copy,,,,,,,,,
260665,256401,2024-09-19,11979,SE,1738,2,384.74,10.14,COMPLETED,exact_duplicate_copy,,,,,,,,,
260666,67565,2015-07-01,5877,France,1154,3,171.73,0.0,COMPLETED,exact_duplicate_copy,,,,,,,,,
260667,21714,2024-08-27,32548,germany,2432,3,120.54,2.88,complete,exact_duplicate_copy,,,,,,,,,
260668,259353,23-09-2024,39397,Netherlands,1650,2,87.96,0.0,done,exact_duplicate_copy,,,,,,,,,
260669,206321,2016-09-22,38001,IT,1314,1,59.12,8.84,DONE,exact_duplicate_copy,,,,,,,,,
260670,188708,2021/06/17,25335,Netherlands,1017,1,143.59,11.34,completed,exact_duplicate_copy,,,,,,,,,
260671,163793,2018-12-29,9783,IT,1686,3,89.59,0.86,complete,exact_duplicate_copy,,,,,,,,,
260672,205372,2018-07-03,22412,Holland,1768,1,108.03,,Done,exact_duplicate_copy,,,,,,,,,
260673,199663,2021-11-10,42888,Deutschland,830,2,147.05,,SHIP,exact_duplicate_copy,,,,,,,,,
260674,12678,2024-12-03,13851,SE,1453,1,246.37,21.34,complete,exact_duplicate_copy,,,,,,,,,
260675,990,13/02/2022,27215,NL,1583,3,92.73,14.89,Shipped,exact_duplicate_copy,,,,,,,,,
260676,214669,2018-11-12,34289,Polska,755,3,99.99,19.4,done,exact_duplicate_copy,,,,,,,,,
260677,146749,20-08-2023,53957,AT,287,1,336.64,11.54,DONE,exact_duplicate_copy,,,,,,,,,
260678,236408,2020-08-06,1557,spain,89,1,263.17,19.07,Completed,exact_duplicate_copy,,,,,,,,,
260679,190553,2023/03/26,57662,Spain,859,6,431.94,8.7,Shipped,exact_duplicate_copy,,,,,,,,,
260680,257922,15/04/2015,20950,Slovakia,435,3,106.83,16.7,done,exact_duplicate_copy,,,,,,,,,
260681,122603,2023/11/12,46614,Deutschland,1479,4,208.53,1.46,shipped,exact_duplicate_copy,,,,,,,,,
260682,238192,2022-10-11,2444,GER,270,7,98.81,13.99,shipped,exact_duplicate_copy,,,,,,,,,
260683,152948,2016-05-31,55107,Czechia,770,4,156.39,0.0,DONE,exact_duplicate_copy,,,,,,,,,
260684,251919,2022.07.14,53118,SLOVAKIA,2463,1,114.4,27.31,complete,exact_duplicate_copy,,,,,,,,,
260685,159361,2017-04-08,15706,France,1165,3,109.13,28.07,Completed,exact_duplicate_copy,,,,,,,,,
260686,12099,2024-03-22,42313,sweden,1522,3,226.78,18.72,shipped,exact_duplicate_copy,,,,,,,,,
260687,129327,2018-04-24,14436,AT,1570,3,134.01,18.93,completed,exact_duplicate_copy,,,,,,,,,
260688,9752,2018-10-20,15460,Spain,1492,2,134.33,19.23,DONE,exact_duplicate_copy,,,,,,,,,
260689,56276,2018-10-24,34179,germany,1091,4,105.09,10.18,Completed,exact_duplicate_copy,,,,,,,,,
260690,106856,2022.11.04,14738,NL,2391,4,55.5,,done,exact_duplicate_copy,,,,,,,,,
260691,170274,2019-11-30,53990,italy,580,2,186.05,5.37,Completed,exact_duplicate_copy,,,,,,,,,
260692,204066,2016/04/22,34804,netherlands,2058,3,294.92,27.52,Shipped,exact_duplicate_copy,,,,,,,,,
260693,160935,2019-02-27,38439,AT,2419,2,112.31,,done,exact_duplicate_copy,,,,,,,,,
260694,130859,2022-06-24,4121,PL,1649,3,220.24,8.93,SHIP,exact_duplicate_copy,,,,,,,,,
260695,221292,2017-02-16,17372,france,1035,6,129.92,11.86,COMPLETED,exact_duplicate_copy,,,,,,,,,
260696,102406,2017-02-04,49315,Austria,20,6,71.61,11.22,CANCELLED,exact_duplicate_copy,,,,,,,,,
260697,166850,2023-11-20,42733,Czech Republic,1197,2,345.25,0.0,Completed,exact_duplicate_copy,,,,,,,,,
260698,200240,2020/09/10,52678,italy,2080,4,147.24,17.86,shipped,exact_duplicate_copy,,,,,,,,,
260699,170720,2024-07-22,36023,FR,4,4,149.9,16.47,Done,exact_duplicate_copy,,,,,,,,,
260700,236665,2019/09/17,38952,Austria,915,2,99.01,30.24,Shipped,exact_duplicate_copy,,,,,,,,,
260701,90606,2018-08-10,41434,ES,937,2,261.06,6.89,DONE,exact_duplicate_copy,,,,,,,,,
260702,210284,2021-07-13,57385,Slovakia,2144,3,271.7,6.93,Completed,exact_duplicate_copy,,,,,,,,,
260703,67040,2024-07-18,20686,Sweden,2471,3,111.38,20.4,done,exact_duplicate_copy,,,,,,,,,
260704,47165,2023-02-01,28548,France,661,4,288.17,19.28,COMPLETED,exact_duplicate_copy,,,,,,,,,
260705,228394,2020-12-08,37940,spain,2154,4,125.18,20.83,Done,exact_duplicate_copy,,,,,,,,,
260706,256942,2016-01-30,36072,POL,1124,6,213.07,15.69,SHIP,exact_duplicate_copy,,,,,,,,,
260707,169675,2019-12-28,14264,Slovakia,245,3,195.01,16.68,done,exact_duplicate_copy,,,,,,,,,
260708,12441,09/10/2024,49426,AT,30,4,138.91,21.37,Completed,exact_duplicate_copy,,,,,,,,,
260709,68969,2021/06/05,24292,SK,74,3,127.02,0.0,CANCELLED,exact_duplicate_copy,,,,,,,,,
260710,61210,2021.03.14,32037,GER,242,6,87.9,22.63,SHIP,exact_duplicate_copy,,,,,,,,,
260711,102394,2021-11-13,31319,poland,43,3,410.5,10.21,COMPLETED,exact_duplicate_copy,,,,,,,,,
260712,19716,24-01-2024,6795,Deutschland,115,4,132.47,17.71,DONE,exact_duplicate_copy,,,,,,,,,
260713,197655,2024/07/13,6639,SLOVAKIA,1846,2,225.56,0.0,DONE,exact_duplicate_copy,,,,,,,,,
260714,155232,2021-09-30,14680,SK,1343,5,358.7,9.11,complete,exact_duplicate_copy,,,,,,,,,
260715,153762,2022-08-19,52710,Spain,2378,1,144.77,11.91,Shipped,exact_duplicate_copy,,,,,,,,,
260716,6777,25-03-2016,23902,AT,574,3,96.25,32.7,done,exact_duplicate_copy,,,,,,,,,
260717,121845,2022-03-11,10500,France,345,5,199.5,18.0,shipped,exact_duplicate_copy,,,,,,,,,
260718,183763,2020-02-01,18686,Austria,505,5,132.24,21.79,done,exact_duplicate_copy,,,,,,,,,
260719,251521,2020-09-29,59373,NL,810,1,165.93,17.84,Done,exact_duplicate_copy,,,,,,,,,
260720,144548,2015-11-10,2317,Spain,677,4,99.52,11.13,DONE,exact_duplicate_copy,,,,,,,,,
260721,171532,2024-06-21,58997,sweden,1144,4,158.55,,shipped,exact_duplicate_copy,,,,,,,,,
260722,103264,2019/07/27,42334,AT,332,3,173.95,24.68,Done,exact_duplicate_copy,,,,,,,,,
260723,236485,2020/12/08,14016,Slovakia,1782,2,365.32,20.64,DONE,exact_duplicate_copy,,,,,,,,,
260724,251849,2015/08/19,44779,germany,1342,4,176.65,20.42,SHIP,exact_duplicate_copy,,,,,,,,,
260725,236811,2023-10-14,49288,AT,2465,5,75.49,0.0,complete,exact_duplicate_copy,,,,,,,,,
260726,34687,2021-08-05,46316,GER,452,4,167.15,24.29,completed,exact_duplicate_copy,,,,,,,,,
260727,92364,2018-02-02,20345,Czech Republic,791,3,290.32,8.02,COMPLETED,exact_duplicate_copy,,,,,,,,,
260728,150371,2017-10-10,19082,netherlands,1095,5,201.86,1.63,CANCELLED,exact_duplicate_copy,,,,,,,,,
260729,88854,2019/02/24,47111,POL,765,5,0.0,15.8,DONE,exact_duplicate_copy,,,,,,,,,
260730,105416,2022-11-16,35556,France,153,5,85.56,21.06,Done,exact_duplicate_copy,,,,,,,,,
260731,12812,2024.11.06,37885,Spain,1060,3,237.6,21.89,Completed,exact_duplicate_copy,,,,,,,,,
260732,47157,2015-04-13,14319,FR,2320,4,209.99,12.12,Shipped,exact_duplicate_copy,,,,,,,,,
260733,236958,26-11-2015,7520,Polska,372,5,358.64,12.23,Shipped,exact_duplicate_copy,,,,,,,,,
260734,135487,2016-08-28,50308,czechia,49,2,298.9,,shipped,exact_duplicate_copy,,,,,,,,,
260735,126510,2022-08-04,8708,spain,1972,2,148.47,14.78,done,exact_duplicate_copy,,,,,,,,,
260736,38182,2022-12-29,29592,Czech,437,5,166.22,14.52,COMPLETED,exact_duplicate_copy,,,,,,,,,
